No,Comment Id,Comment,Class
8659,UgzlB1wGlSQDkZZjEW14AaABAg,Main ff maca,
8660,UgyBLn9jmUMR3D-tIRd4AaABAg,Ternyata sponsor yang kita tunggu itu adalah Blood Strikenya itu sendiri..,
8661,UgwaJRbsrY9FVrI5sHN4AaABAg,ADA ADA AJA😂,
8662,Ugydj_ysqCyT-jqBn0V4AaABAg,9:04 di bungkam langsung😂,
8663,UgyCBsskMRvVTamg1AB4AaABAg,Yang udah endors makasih🗿👍,
8664,Ugwkv_WleT916wMU8P14AaABAg,absennn,
8665,UgxjbiGoPpZX9gdq6j14AaABAg,akhirnya,
8666,UgzviMT9B3C0w24qSh14AaABAg,Main R.E.P.O bang,
8667,Ugydshc0xdRhoYCyj_h4AaABAg,ikuso,
8668,UgyrvWGXCPWdEHQQbXN4AaABAg,Angjay,
8669,UgzW_NkVDEALiMADiWZ4AaABAg,Harus win manca,
8670,UgzQMByjLherHmWK2oZ4AaABAg,Alhamdulillah ada sponsorrr😂😂😂,
8671,UgzSPL69YHnM4GYjBQB4AaABAg,Ca... Jadi isin aku soale namaku yo ilyas 😮‍💨,
8672,Ugz3yuC8rP-H7lJsSUZ4AaABAg,"Impian ku terwujud, manca main bs",
8673,Ugw6dP0y3xt7nLIDiel4AaABAg,co live kah ini,
8674,Ugy_6wM6IGIcVlNaQzV4AaABAg,Michael jackson,
8675,UgzdIMywvpFEeKTR1s94AaABAg,MANCAAAAA,
8676,Ugyjltiaw84c5Jqgilh4AaABAg,Akhirnya ini makhluk upload🗿🎉,
8677,UgyL-FwWhbZDfPClezB4AaABAg,"tumben biasanya upload 4 bulan sekali kadang sampe lupa, lagi habis pemasukan kah",
8678,UgyqPMmtMIm0JZXq6314AaABAg,Sekali upload view banyak banget,
8679,Ugwvs8zKtyo-FsD9e_d4AaABAg,Bang kok jarang aplod,
8680,Ugz8MXzlbqk2ldfAaLl4AaABAg,live kh?,
8681,UgylZLxcL-YVfoTOn754AaABAg,"""Bangun aja bang""

10 detik kemudian : Tolonggggg😂",
8682,Ugz0XTGP_xZPfM_a3oZ4AaABAg,"bnggg?

kapan nikah ......",
8683,UgznNHAq9LOhhjFUee14AaABAg,SEMOGA NANTI REPO,
8684,Ugw1NkvfBuYijFUUIdp4AaABAg,siapa ya sponsor nya kali ini 😏,
8685,UgxR-w-5txfvtU0UQ9p4AaABAg,Pertamax harusnya,
8686,UgyQYmdOUIyFaJ8jofZ4AaABAg,Kapan maen repo woy,
8687,Ugz2qA4eD6-ofhgIAER4AaABAg,Ga di game sebelah ga di sini. Personal sama TIO 😂😂,
8688,UgwLy3gMI8SoFD5-7tN4AaABAg,PUBG LAGI CA🗿,
8689,UgzOH1IJRulzp1pmc0d4AaABAg,Komentar ke 867,
8690,Ugy2cTxkSCnAdVMU5f54AaABAg,main tembak pake Titan,
8691,UgyraXZws_jeVZmF4yZ4AaABAg,AAAAAAAAAAAAAA KANGENNN BANGETTT CAAAA,
8692,UgxndSitb5EkuFxS3R14AaABAg,2:28 Kukira di excule rupa kena tipu hidup orang nya hahaha,
8693,UgzdF4qXK7M954gLj8d4AaABAg,"makasihh pihakk yang ngasih sponsor ke mancaa
and manca buat lo makasih pak tua lu jadi sejarah di buku ips nanti",
8694,UgwnLxKEB3m575B36b94AaABAg,P mabar,
8695,UgypzXHaKSJBHa9Nf3N4AaABAg,5:16 5:17,
8696,UgzXeVWf_XsiW0BZZb94AaABAg,Perkara sponsor aja baru upload ya bang?,
8697,UgxvIqIRckYc7M1w_nl4AaABAg,Widiiih mainin game guaa,
8698,UgyV-CNEp_oTtL_dwJR4AaABAg,"Terimakasih sponsor, akhirnya milihya upload video baru dan bisa bayar listrik :V",
8699,Ugx1GHmMuAGmYLWaNP54AaABAg,AKHIRNYA DIA LIVEEE,
8700,UgxyOqZ63fYjUPCaVh94AaABAg,"Masih inget punya kun YouTube rupanya kirain beliau ini mokad :V
Makasih yg endorse",
8701,UgyiB_cVsMREg7slFPZ4AaABAg,"""Ijin serius"" 🙏🙏",
8702,UgxhFPQPNFMczOEC3FZ4AaABAg,BG pintu kamar mandinya udah di benerin belumm?,
8703,UgwqMq4GsMme1aKU_Ux4AaABAg,Add gw ca pliss,
8704,Ugy6ZoICnAF4Ouh60m54AaABAg,nitip sendal,
8705,UgxDpgHFNEUTVUXPRhx4AaABAg,Lu ngedit kek gini butuh berapa hari sih mil,
8706,UgwFYLzdUO1SPf8zGah4AaABAg,"manca appload nya kayak mr beast pagi mr beast appload malem nya manca 
semangat apload nya",
8707,UgwGhLtfoKhT9OaRmAB4AaABAg,WOAW UPLOAD TUMBEN CEPAT SEMOGA LEBIH BANYAK SPONSOR BIAR RAJIN UPLOAD,
8708,UgzagHp2ZqV5ep3DBbB4AaABAg,❤g😂g❤,
8709,UgxZ-X1chXMJHyAheup4AaABAg,"Hahaha, uang kost udah nunggak ya caa? 😂
Makasih Blood Strike Sudah Mengendorse Youtuber Ini 😅",
8710,UgzV-OdtCcYN5u9dmuV4AaABAg,Trending in 1,
8711,Ugx_BxyBvoEwEvMOBBd4AaABAg,Add gw dong,
8712,UgxQW70U6UhPcRl7eMZ4AaABAg,Bjir gua kira live dah😢,
8713,UgxkamMGipb08VMprzt4AaABAg,"""Manchong is living yatim.""  3:13
""Manchong i love you."" 2:43 

Choose your fighter 🔥",
8714,UgyfeJxKpM0HDf7orzZ4AaABAg,Beliau sedang kekurangan duit mankanya bikin video ✋🗿🤚,
8715,UgwSLu2g25muMikwwYV4AaABAg,Mantap baru nonton udah disediain hal kocak,
8716,UgyPtx566xb_q8CAjv94AaABAg,manchongIly🔥🔥,
8717,UgwXeygvak__5bXmImh4AaABAg,"Manchonglly
Semua sayang mancaa😂😂🗿
Btw semangat ca",
8718,UgxtYr70OUxzYye_-y54AaABAg,Manchongilyaa,
8719,UgwG4z0DCJBiHB7G5LJ4AaABAg,bau bau bloodstrike rame nih bentar lagi,
8720,Ugy1fZsFcKPyuafYyNN4AaABAg,Anjay,
8721,UgwUSNsAvxjVrG3sdXR4AaABAg,BANG MAIN R.E.P.O,
8722,Ugyv_hhtv7PMlMdLHLp4AaABAg,🗿🗿,
8723,Ugx5eIC32BUH1wCejut4AaABAg,ku kira bro bermain di hp,
8724,UgzkNJGGhJqbyIE8vEV4AaABAg,lesgoooo udh up lagiiii,
8725,Ugz0NxdvX2plUHP0wkp4AaABAg,mancong is living yatim 😭😭,
8726,UgyV7VSkZJ9-o_Y3zXB4AaABAg,Namanya udah aku pake😂😂😂😂😂,
8727,Ugw2wBrWQ8gjPLa6OGl4AaABAg,Akhirnya upload juga,
8728,UgxFvn9a8Iijfeudt9t4AaABAg,et dah ni org upload daerah gua tb tb mati lampu,
8729,Ugzr4DR7jTPng04qlyp4AaABAg,Banyakin endors masuk biar bisa up 2 video perbulan,
8730,Ugx5OqpMpbBTavbKTsR4AaABAg,perkara nama doang ganti akun baru jir :v,
8731,Ugz77Ckv9G_txzpjogh4AaABAg,waduhhhh,
8732,UgwErFL6vxswaL2iLNh4AaABAg,Awkaowkak mancong ILY,
8733,UgyIRULDF4XjhEPtXkB4AaABAg,Terimakasih blood strike telah memberikan sponsor ke yutuber yg hampir gak pernah upload ini😂😂🎉🎉,
8734,UgxkUNGeaI0TRtdXwjR4AaABAg,"Pasti gk live asli ini anj, ini cuma record lama yg di play cokkkk",
8735,Ugw0-eYTfOFL8cLUZgx4AaABAg,Perkara manchongiloveyou doang padahal,
8736,UgxSqJS0jVa-a_DbxP14AaABAg,Akhirnya bro yang satu ini upload,
8737,Ugxks6BnY2KiTd1sGwZ4AaABAg,Masi idup ca?,
8738,UgytCai_u5ePEiNiFYR4AaABAg,Gelo baru sebulan loh abis upload🤣,
8739,UgzYoirY8ozuomILUAR4AaABAg,Manchong ILY _🥴_,
8740,UgwOA_XxqkTGyk_Ehph4AaABAg,Buat yg endorse makasih yak bapak satu ini baru inget punya channel,
8741,UgwH7IdQa4v6hlaM8xl4AaABAg,Yessssss🎉🎉🎉,
8742,UgytrH_nn-8dyUtFIYh4AaABAg,TUMBEN,
8743,UgzmKsedWPxvHsDLxvR4AaABAg,Akhirnya inget password akun juga  lu😹🙏,
8744,UgwZHNr_hi_KfNQN72l4AaABAg,Remi mana bang,
8745,UgwEbui1QthvEPb5GV54AaABAg,akhirnya,
8746,Ugy5lJJyxkNMnE2pl894AaABAg,"Anjirr wkwk baru gua uninstal nih game, bikin sakit mata soalnya + patah² mulu jing pdhl sinyal bagus.",
8747,UgwVdpj1HmQ0sw1CsiZ4AaABAg,Akhirnya dia butuh duid juga,
8748,UgxtijIQPycnOndEpyd4AaABAg,Soro soro jikkan da,
8749,UgxRFt2gOEd3bJtcgEt4AaABAg,first bang,
8750,UgzibYPh954FydC-gRh4AaABAg,let's goooooooooo,
8751,UgwFi7xzwT7bpA29mFF4AaABAg,Gambar nya burik njir😹,
8752,UgwmNI6lLcnTxD4e0bh4AaABAg,akhirnya penantian panjang,
8753,UgzcepGbStNwcnk3SmZ4AaABAg,gasss ca ktmu gya,
8754,UgypWoGr468gNPh6GJ54AaABAg,terimakasih bloodstrike telah membuat manca ingat bahwa dia memiliki channel youtube🙏,
8755,UgyP5W4nhcVoJ6p0Q214AaABAg,Kukira lipe,
8756,Ugy9JBwRh9QTXMl5C7R4AaABAg,Butuh uang,
8757,UgwPy2T0kL7ucYriGSt4AaABAg,Aowkkww akhir nya,
8758,Ugyv0-J_uf_N378WUeV4AaABAg,yoooo akhirnyaaaaa 🎉,
8759,Ugz56e2dbTE5KzD4GT94AaABAg,baru mulai udh rame banget,
8760,Ugy6F35ckA8BfMFgscZ4AaABAg,"Mending nunggu manca yg pasti, dari pada nunggu dia yg gak pasti awoakwowk",
8761,UgwvtIaVqwIaBTusjfV4AaABAg,Lagi Bu kah ca?,
8762,UgxPeAq_e2NlGE2YocR4AaABAg,Lumayan ca buat jajan,
8763,Ugxy83NONWchtdsI68x4AaABAg,Bro ingat pw yutub 😂,
8764,UgyvDi68Phbw6qXq1wl4AaABAg,"BANG OPEN SARAN VIEWER DONG buat game yang bakal di mainin, mungkin bisa jadi konten yang menarik juga, coba game: R.E.P.O",
8765,Ugzf3k4t8VTaXl-k_0V4AaABAg,Gak ada kode ridem kah,
8766,UgxZzjIDEPtMb369ZBN4AaABAg,Menunggu kerandoman manusia langka,
8767,UgzbRd1jbfCpYN1AFjl4AaABAg,Kirain udah lupa sama yt bang,
8768,UgzgIkBYPJeDpftGAxB4AaABAg,di sponsori ye jdi upload 🗿,
8769,UgwNpJun-2Xtt5fnl9x4AaABAg,let's goooo,
8770,UgzviimI1BOhGKg20a94AaABAg,yoo manca upload,
8771,UgyD2S9q7php4fI2ruN4AaABAg,pasti abis reset PW,
8772,UgzV25-k4LAkDsFHfER4AaABAg,akhirnya,
8773,Ugwcaaqq_aOUegHcAhp4AaABAg,YUHUUU GAME FAV GW DIMAININ MANCAA EUYYY,
8774,UgxgYiI8aGeSy4LuogZ4AaABAg,Mihylya mana bang manaca,
8775,UgzgJH_q534KsZHih1R4AaABAg,Jadi jarang pubg 😢,
8776,UgyuX0g0zubJbWlJ5m94AaABAg,nichung nalay,
8777,UgxjUjFW4CQA7PM224h4AaABAg,Yang sponsorin siapa bang😂😂🎉,
8778,UgzU_Ipgs3XS5oPG9dt4AaABAg,Perasaan makin lama makin upload setahun sekali wakwkwk,
8779,UgwLIjR3gaMW2S7-dZF4AaABAg,Akhirnyaaa,
8780,UgxUL-3a0amqfiJ0d-F4AaABAg,Tumben ni anomali rajin upload 😂,
8781,UgySLa_FyqCfViANu6V4AaABAg,Gass,
8782,UgwUiYsqperaild5E3t4AaABAg,PUJA ENDORSENYA MANCAAAAA...OOOOWOWOWOWOWOWOWOWOWOWO,
8783,Ugxu5qhd5mhgHF8csuJ4AaABAg,makasih buat netaease😂,
8784,UgwvRHszZW6x1DR1tkx4AaABAg,Terimakasih yang terhormat sponsor 😂🎉,
8785,UgwjLQYinG0Nhl8DoMJ4AaABAg,"kepada sponsor, kami ucapkan terimakasih",
8786,UgxR-VO7s_BplJAS1iB4AaABAg,"trimakasih kepada Blood Strike, akhirnya biji satu ini mau upload konten lagi dan lagi",
8787,UgzAWxYN9-YZHXLDuUZ4AaABAg,Akhirnya konten kreator ini inget kalo punya channel😂,
8788,UgyzwrV_x9RSzdC_gKV4AaABAg,klo g sponsor g update nih org 😡,
8789,UgxiEGDYqlZ9_sY2CFt4AaABAg,Dapat iklan blood strike dari YouTube langsung,
8790,UgzJ9ZEKz_D92vMGQv94AaABAg,"DITUNGGUU SPONSOR DARI PUBG, SUPAYA BISA MABAR SAMA GARIT DAN SUPER NAYR",
8791,UgwfNmvJ7ev_aBPBylF4AaABAg,Makasih buat yang endorse manca lopyu,
8792,UgyeH5Vh-lmv14H4Uyp4AaABAg,"kesambet apa nih anak sebulan bisa upload 2 kali 
fix, keajaiban dunia ini mah",
8793,Ugxy42C_s1f4HiyfKkt4AaABAg,Terima kasih yg udah sponsorin beliau ini,
8794,UgzcgBcQEmSYKfo-RaV4AaABAg,Otw trending #1,
8795,UgwBQsNuzPkOCruXCdl4AaABAg,Gelo mulai aja belum udah 4rebu like aja 😂,
8796,UgxgVj6VGjRqD7Zhax14AaABAg,"Bang, main R.E.P.O bang. 😸",
8797,Ugy6ZDgfm5nUrt4oWVx4AaABAg,Terima kasih sponsor 😂,
8798,UgxSgXjp_4thyvtkRXF4AaABAg,BJIRRR,
8799,UgyPEgmuBiWxEXvQrk94AaABAg,"First yg nge dislike ca, gabisa first yg ngelike🗿",
8800,UgztS70_z9a6ZlkclYR4AaABAg,Akhirnya beliau bangun dari Goa,
8801,Ugx2eK4kklp-ZQ6g_eB4AaABAg,Judul nya kebodohan yang tidak tertolong lagi,
8802,Ugx8IgAq5RrX0PYXlfV4AaABAg,fix kena endorse,
8803,UgxgCByE8TRsMvO9mvN4AaABAg,Lets goo,
8804,UgwgA0pQweVkEul3i_Z4AaABAg,akhirnya dia muncul di sela sela putusku😔💔,
8805,Ugyv2QqfPJ5qaH7k17B4AaABAg,"ca, request mainin repo dong keknya seru klo lu and kawan kawan lu main repo",
8806,UgwPvuTAXjZmyUVPtDZ4AaABAg,Tanggal tua = Upload,
8807,UgzTd2jIkJjTdXU6JKF4AaABAg,Ngapa gak main repo bang,
8808,UgyqysghALYlMGsyilJ4AaABAg,Oteweii,
8809,UgwrkD5xYTy4ylOVf_x4AaABAg,"Mantap blood strike
Akhirnya ni orang posting video",
8810,Ugzn-_JT_qZYsw7YeZl4AaABAg,"tumben Ketua cepat apload 😂, saku ketua sedang tidak baik baik saja",
8811,Ugy1ENrzFBGf4ByQfvh4AaABAg,Lagi pengen beli apa ca?,
8812,UgzP1wE4tNrHhR9JWWp4AaABAg,Sebulan sekali algoritma tranding ke tendang ma nu channel😂,
8813,Ugx34bP99VKARj47cwV4AaABAg,uhuy,
8814,UgzLImxDLW7MZImiIwV4AaABAg,INGET JUGA LU PUNYA AKUN YT INI CA,
8815,UgyFPI6yGHvsErMOM3d4AaABAg,Manca butuh duit,
8816,UgwdnRhEZo-5oMdmDj54AaABAg,Masuk lagi endorse jadi upload 😅,
8817,UgwzaOvxSilFSIlbtD14AaABAg,Terimakasih buat yg udh endorse bang manca,
8818,Ugye1nJ8BPHYmhj1cX94AaABAg,Widih main belut listrik nih😂😂,
8819,Ugxto1o8Q3xz65RJaXF4AaABAg,akhirnya 😊,
8820,Ugw3cbonTaPMY62TkGZ4AaABAg,Tumben upload cepet wkwkwkw,
8821,UgwSuf_4_CI69iOCDzt4AaABAg,"Lets goooooo!,akhirnya nge upload ❤❤❤",
8822,UgxLIf4FLUkBx5rrtN54AaABAg,yooooo,
8823,UgySFVt3dm6rdkEzKyx4AaABAg,"makasih dah endorse, blood strike game terbaik",
8824,UgzqzUUw4Y0REylOVot4AaABAg,jejak,
8825,Ugx9FJQLJrwL904lt1Z4AaABAg,milyhya upload = cair wak cair😹,
8826,Ugxuo2Kq0tIk4y4AaKR4AaABAg,Yg endorse makasih lho,
8827,UgyuO3ZTvPSDNBIK-cd4AaABAg,"fix ini video gabut bg manca, biasanya upload 2/3 bulan sekali doang😭",
8828,UgyBz1EekyvcYdJc2B14AaABAg,Let's goooo,
8829,UgwKNQyCHcHtnAgiOQd4AaABAg,menghibur seperti biasanya,
8830,UgzjyYe9gL07aPj2a4x4AaABAg,Akhirnya yang ditunggu-tunggu 🔥🔥🔥,
8831,UgxMu2g1qKd7UV_vcst4AaABAg,Akhirnya Cok,
8832,UgyIz8eiCuyRPjCGs1p4AaABAg,kaget cook,
8833,UgylALHWFiCmjoKbs5t4AaABAg,Lagi bu ni si manca,
8834,UgwH_6Sg_etLij3YMfN4AaABAg,Pertama nih bang dapet apa?,
8835,UgyePYH914nmKRliEH14AaABAg,Nampaknya beliau sedang krisis moneter,
8836,UgwyYcm5mKplsAj5mLB4AaABAg,Lagi butuh uang toh😂,
8837,Ugxodf5mKoeu2BfEU-t4AaABAg,Cebet banget aplod nya anj,
8838,Ugyl6Djrcywx9fDHzfN4AaABAg,"dah ngitung countdown, trnyata kga lanjut",
8839,Ugwe7FbJNYC2XAND3zB4AaABAg,Token habis kah?,
8840,Ugy-jPZ9z94gM5U3fIt4AaABAg,Asikk baru juga sebulan udah post lgi,
8841,UgzZ4W6h012nwDiyuIV4AaABAg,Main delta force keknya seru cari momen lucu,
8842,Ugzzt2WdJ5f3q9JhKCR4AaABAg,Akhirnya bisa makan lagi,
8843,UgwZ0gQ--_p-heKgeTB4AaABAg,OMG,
8844,UgxAR8wMUdAZkUWJBMN4AaABAg,Apakah war robot? War ship? War tank? War submarine?,
8845,Ugx9NJYtyQSHiq1mpgh4AaABAg,🗿🗿🗿 lama bener 🗿🗿🗿,
8846,Ugy_ydU7XTjowGDkdyF4AaABAg,Mari beri rating positif ke blood strike,
8847,UgwcOMKAZJ4axMBtORR4AaABAg,Mana nih penghuni channel nya,
8848,Ugw61FkbApvci0RDAoh4AaABAg,Udah nunggu lama lama pas masuk videonys disuruh nunggu lagi🤣,
8849,Ugz88QhPEMuwkL79ljJ4AaABAg,Alamak😋,
8850,Ugz9w1pyUYqJe3E5YSN4AaABAg,Yooww akhirnya muncul juga:v,
8851,UgwiRGkSsHMOhGfoGPB4AaABAg,FINALLY 🔥🔥🔥🔥🔥,
8852,UgzYN72u7y1JOIIaWXZ4AaABAg,"Yang di tunggu tunggu. 
Manca mana bang manca mana bang",
8853,Ugzj3G3hJOnn8vNxWsN4AaABAg,ini live atau vy sih,
8854,Ugw7u1EJEKTAvf4jTGB4AaABAg,Blood strike - Ketololan yang manja,
8855,UgwC5ADGsWbl93yrl-94AaABAg,yolooooooooooooo,
8856,Ugz2ctW5xwGcpx5PZod4AaABAg,tebak sponsorr,
8857,UgytOmRjEfQCzW1hRYB4AaABAg,Bloodstrike,
8858,UgxzTNeDeujtdc8m2414AaABAg,Terima kasih sponsor 🙏,
8859,Ugwd9XYmzDuSfXB5Xjd4AaABAg,Kulu kulu,
8860,Ugzxp9qEeuh4mAmQywJ4AaABAg,"Semoga banyak ya endorse supaya rajin bikin video lagii 
Aminnn",
8861,UgwV16bnRgcuWdJKxf54AaABAg,Cepat bangg😂😂,
8862,UgxzFXzZe83IM_3fdFN4AaABAg,Tumben si bro upload,
8863,UgzaK7CkggUU5kwpGht4AaABAg,akhirnya,
8864,UgyPg8lpk5DHLiEUW7d4AaABAg,ok sayang bs banyak banyak❤❤❤❤❤❤❤ mks udh endorse manca,
8865,UgxLP9hP2_St5Y2_7354AaABAg,Caa anakmu mau masuk tk kah kok agak rutin upload😂😂😂,
8866,UgxmcqC0CxLxHUe8DC54AaABAg,Mantap blood strike 😹👍,
8867,UgzIAzZljfHIOIuw1aN4AaABAg,bentar amat,
8868,UgyDJQtQ6izEID5aZbZ4AaABAg,abis token listrik jg bang?,
8869,UgxMap24qq4o4D_cw7J4AaABAg,NAHHHHH,
8870,UgwR0v3XcROUjtLIeL54AaABAg,Akhirnyaaaaaa bang,
8871,Ugzl_wBb91y5zwo4r2Z4AaABAg,Sering-seringlah endorse manca blood strike,
8872,UgytBSF98fLQrLY4wB94AaABAg,langsung rame,
8873,Ugwe2gUScxK07EQtgWp4AaABAg,lama🗿🗿,
8874,UgyOiKoj-_RvrjVyujN4AaABAg,misii,
8875,Ugx_rJkpW6BSK-Y-JrF4AaABAg,Let's go minaaasan,
8876,Ugw7IV6nmZJxfUfzUv14AaABAg,Lest goooooo🎉🎉🎉🎉🎉,
8877,UgypTgyRYt5UkP2fIuB4AaABAg,Gasssss,
8878,Ugy0yNl50R_WxJDjpip4AaABAg,udah effort juga😢,
8879,Ugw0jXUzpDPzGKDjVfJ4AaABAg,anjirr baru muncul notif langsung rame,
8880,UgzPQXGUmnA0nWkh1WZ4AaABAg,YANG UDAH ENDORSE MANCANNNN BESTTT DAHHHH 😭😭🤏,
8881,Ugz1LBglIYKRWq0VXUF4AaABAg,siapa pun yang endorse arigato kayak nya lu juga fans nya mau nonton,
8882,UgyINkUWBYHhugElGYp4AaABAg,Cihuy🎉,
8883,UgyhlUz3uB-EfZW9Y1B4AaABAg,Akhirnya upload juga setelah berbulan bulan ga upload 😅,
8884,UgxIcViYwja7nyFlZrh4AaABAg,akhirnya gk telat mulu,
8885,UgyLcJgUHpvhikH1Zqx4AaABAg,Halo BG manca,
8886,UgwaJzS1r1F15fegU_R4AaABAg,fiks endorsed hsr wkwkkw,
8887,UgzhxPHgMbSqOFdor0F4AaABAg,Ini yang ku tunggu tunggu,
8888,UgxA_SmOkd7fl35xrPN4AaABAg,lets go🔥🔥🔥🔥,
8889,UgwVu9_3AngFksieXHZ4AaABAg,Opo iki cokk,
8890,Ugxj8JaHzv9CN7xtjQh4AaABAg,Siapanih yg endors manca,
8891,Ugwlr98E1hb8cA14xO94AaABAg,"Makasih sponsooor, akhirnya upload",
8892,Ugx66nO4fVJ1iYX_5Rl4AaABAg,Makasih blood strike,
8893,Ugy_YIXChSrd_0BXviB4AaABAg,Itu dia king,
8894,Ugx2Wkbn-cNFxQl5wOR4AaABAg,40 detik anjay udah 500 aja,
8895,UgwQCRiEC6Kbt5uzuWx4AaABAg,tokennya titut titut tuh,
8896,Ugy27D8FgroEILkU0H54AaABAg,Akhirnya ga harus nunggu 1 tahun🥰,
8897,UgytNVnOJISujrnTJ954AaABAg,dahh rameee,
8898,Ugw6AN8ZFMWDK77DOe54AaABAg,yahoo,
8899,UgxLkYjQDOte-G7Alil4AaABAg,AKHIRNYA MANCA UPLOAD LAGII😁,
8900,UgyK94_-6APAjnj0dSB4AaABAg,akhirr nyaaaa,
8901,Ugxy5DdyMSpq4ixP4ut4AaABAg,ditunggu Schedule I,
8902,UgyFV5wrb2iYoHifGL14AaABAg,Cepett bgt bree,
8903,UgwqEHOQgCvOsfuOhRd4AaABAg,Mily presiden 2029🔥,
8904,UgwJCUqhPiSNwW8pDjh4AaABAg,TUMBEN NIH BIASANYA KAYAK DI TELAN BUMI,
8905,Ugx5Zjx_tud0JB3beR54AaABAg,Blood strike kali ini saya bertrimakasih🗿,
8906,UgymOjyTPBxVk-akB_h4AaABAg,"tumben upload lagi bang
padahal sebelumnya baru 1 bulan yang lalu🗿",
8907,Ugz_6VpCuk2bPRA8dHJ4AaABAg,abis ini coba apa lagi bang tung tung tung sahur?,
8908,UgwMBGxyU32VdX8A_LB4AaABAg,"Akhirrrrr nyaaa udhhh sekiaannn lamaa gak up, baruu upp",
8909,UgyCkYloyg-sfZtbG9V4AaABAg,Thanks you for sponsor akhirnya manca upload,
8910,UgwkeP6ohbv3El5pnyh4AaABAg,Akhirnya raja iblis bangun juga😂,
8911,UgxxjqfMyHeCgBV4c3B4AaABAg,"""masukan title kebodohan disini"" blud malas woilah 😹😹",
8912,UgxGvBue0PpbrvXu2sF4AaABAg,weee manaaa iniii udaaa 20.15,
8913,UgzBWbYjsUfhijTmZQF4AaABAg,Sup,
8914,UgyH2FVk8dSinoEKClF4AaABAg,"tumben cepet, biasanya ada sponsor sih wwkwkwkwkwk",
8915,Ugyr8W2u03uXKXAK5z14AaABAg,1 menit lagi cuy,
8916,UgzzUfitbHELFp2HM4x4AaABAg,mantap sponsor,
8917,Ugx-AQfTiYylQ7CljvB4AaABAg,Yok 30 detik lagi,
8918,Ugw-3sVIprfpM3PcqWd4AaABAg,Gw nontonnya di TV ama HP loh ini,
8919,UgzL48KkrkuXSkcGwZp4AaABAg,makasihhh blood strikeee manca jadi uploaadd,
8920,Ugzw7xxpP3T7-a7Lx8R4AaABAg,"finaly bang manca aplot , adsens masuuk nih",
8921,UgyYCKNO22kvDSkG7eR4AaABAg,Ko aneh gak gerak jir video nya 😔,
8922,UgyFj6oPnS_ACCkekcl4AaABAg,Jadwal upload konten 1 bulan sekali is real🔥,
8923,UgwviVgbfn8AZo5raX94AaABAg,Lah giliran gw ga main bs malah tergoda,
8924,UgzbDU4pE0NY0at2TpZ4AaABAg,Cepet amat baru sebulan dari Vido terakhir,
8925,Ugx1FgiJdgcTrUvxvHh4AaABAg,Nitip komen dulu🗿,
8926,UgwPQ75coDSQLbLcizl4AaABAg,"ada 2 kemungkinan ini
1.di endorse 
2.masih ingat kalo punya akun YouTube",
8927,Ugx7yoK_S3bnjrnzBZJ4AaABAg,"Akhirnya upload juga cuyy, ini nih yg gua tunggu tunggu😅",
8928,UgyMlmR-gbedcaKH_014AaABAg,Les goooo😋,
8929,UgxZbaCGGaaXd1rlmvp4AaABAg,Akan kah kembali menjadi 1 bulan 1 video?,
8930,UgzmDbbjydg3LN93SCB4AaABAg,"thanks loh ca udah upload, debest",
8931,Ugzw7tJjqt9HxN1-_514AaABAg,akhirnya ada vidio baruu jugaa,
8932,UgyM5okct7DaRJkJ2054AaABAg,Jarang sekali manca upload secepat ini 🗿,
8933,Ugy2o_wwQa70n_0sqCJ4AaABAg,Mancaaaaaa!!!!!,
8934,UgzPH9C9UNTbmy5G3_l4AaABAg,"Bikin lanjutan Lore Garitusfetus ca, sampe jadi garit yang sekarang",
8935,UgzyN0KaoM2PRkMWSjZ4AaABAg,Mau review skin eren kah?,
8936,Ugwo-S1DbYWTfoyw3554AaABAg,Sering-sering di Endorse ya Admin 😹,
8937,UgzMz0-0jcQtud9CF4h4AaABAg,Upload lagi nih baru keluar goa kayanya,
8938,UgyvfRuDwJn0Xyaq4U14AaABAg,Mungkin dr pihak Blood strike nya😅,
8939,Ugw1zYCvwTqM_60rkip4AaABAg,berterimakasih kepada blood strike ya adik adik,
8940,UgyvSUN_W8laiWNUsrB4AaABAg,"Gada komen normal apah, pada ngomongin sponsor semua dah",
8941,UgzxMd4FEWBkS6aRVAB4AaABAg,"Akhirnya,makasih yg udh mau sponsorin kucay satu ini wkkw",
8942,Ugxu1NHgUsFakVNVTdJ4AaABAg,Jir tumben gak perlu nunggu 2 bulan+,
8943,UgwmbA-630rmRBXOrRV4AaABAg,Akhirnyaaaa,
8944,Ugxp39o3HmFiZDUL21l4AaABAg,Terimakasih sponsor ❤🎉,
8945,Ugz2g1bZ5iIQSe76PZt4AaABAg,"Dari pertama nyentuh ini game, Adakah yg 3 hari udah legend? Gw 1 minggu",
8946,UgxRdREFuONcdQ4Cq9x4AaABAg,videonya blum ada udah 2k likes aja wkwk,
8947,UgyG-Vfzadu08tyoRB94AaABAg,miliya maen bs😱😱,
8948,Ugxsmk76hasi1EW8V3l4AaABAg,Titip sendal ya,
8949,UgyPeiF7r1ZSrrI36Rt4AaABAg,Afakah konten kali ini karna aot collab ama BS???,
8950,UgyXgDgqvgjXpNo2DQh4AaABAg,Akhirnya upload lagi,
8951,UgwdNVLPDwCvarBKHr54AaABAg,ALAMAK,
8952,UgzVoglJKwpidn_ueyx4AaABAg,Anjay video baru,
